date,id,name,y_items,y_actual_cost,total_list_size
01/01/2015,P84059,LIME SQUARE MEDICAL CENTRE,276,796,5728
01/01/2015,P84672,WOODLANDS MEDICAL PRACTICE,148,325.11,3058
01/01/2015,P84028,GORTON MEDICAL CENTRE,401,1032.85,8257
01/01/2015,P84066,DAVID MEDICAL CENTRE,205,466.74,4146
01/01/2015,P84024,BOWLAND MEDICAL PRACTICE,375,1516.17,7558
01/01/2015,P84029,BENCHILL MEDICAL PRACTICE,479,1779.44,9432
01/01/2015,P84049,THE AVENUE MEDICAL CENTRE,504,1598.06,9872
01/01/2015,P84055,MERSEYBANK SURGERY,133,292.05,2593
01/01/2015,P84025,ST GEORGE'S MEDICAL CENTRE,443,1666.44,7065
01/01/2015,P84014,RK MEDICAL PRACTICE,293,588.76,4300
01/01/2015,Y02890,HAWTHORN MC,334,1288.9,4076
01/02/2015,P84605,FERNCLOUGH SURGERY,1,1.53,2159
01/02/2015,P84683,THE DOC'S SURGERY,61,155.7,6360
01/02/2015,Y02325,CHARLESTOWN MD,44,159.53,3279
01/02/2015,P84005,THE VALLANCE CENTRE,102,219.09,7190
01/02/2015,P84038,ASHVILLE SURGERY,115,459.04,7955
01/02/2015,P84669,CORNBROOK MEDICAL PRACTICE,149,606.74,10298
01/02/2015,P84010,THE BORCHARDT MEDICAL CENTRE,164,526,11029
01/02/2015,P84630,THE ARCH MEDICAL PRACTICE,190,876.51,12762
01/02/2015,P84034,BARLOW MEDICAL CENTRE,204,845.67,13439
01/02/2015,P84072,THE ROBERT DARBISHIRE PRACTICE,304,877.6,19797
01/02/2015,P84039,THE RANGE MEDICAL CENTRE,130,617.67,8179
01/02/2015,P84068,CHORLTON FAMILY PRACTICE,165,816.76,9731
01/02/2015,P84650,THE ALEXANDRA PRACTICE,102,280.63,5895
01/02/2015,P84009,AILSA CRAIG MEDICAL CENTRE,165,1261,9336
01/02/2015,P84035,BODEY MEDICAL CENTRE,298,1005.8,16592
01/02/2015,P84639,FALLOWFIELD MEDICAL CENTRE,39,65.04,2118
01/02/2015,P84689,LONGSIGHT MEDICAL PRACTICE,90,550.23,4833
01/02/2015,P84623,ALEESHAN MEDICAL CENTRE,25,40.51,1304
01/02/2015,P84027,WEST POINT MEDICAL CENTRE,139,409.39,7232
01/02/2015,P84026,DICKENSON ROAD MEDICAL CENTRE,125,379.17,6361
01/02/2015,P84071,WILBRAHAM SURGERY,84,253.67,4196
01/02/2015,P84018,MAULDETH MEDICAL CENTRE,121,238.17,5991
01/02/2015,P84033,BEACON MEDICAL CENTRE,78,256.62,3834
01/02/2015,P84682,BURNAGE HEALTHCARE PRACTICE,47,120.83,2308
01/02/2015,P84023,SURREY LODGE PRACTICE,172,427.24,8320
01/02/2015,Y02520,SIMPSON MEDICAL PRACTICE,102,563.95,4870
01/02/2015,P84665,AL-SHIFA MEDICAL CENTRE,59,88.4,2775
01/02/2015,P84017,LADYBARN GROUP PRACTICE,222,758.97,10268
01/02/2015,P84652,CORKLAND ROAD MEDICAL PRACTICE,156,550.76,6883
01/02/2015,P84030,NEW COLLEGIATE MEDICAL CENTRE,297,1284.96,13073
01/02/2015,P84050,MOUNT ROAD SURGERY,166,913.85,7277
01/02/2015,P84062,BROOKDALE SURGERY,65,129.32,2825
01/02/2015,P84053,ASHCROFT SURGERY,184,1025.49,7974
01/02/2015,P84676,OSWALD ROAD MEDICAL PRACTICE,104,390.33,4495
01/02/2015,P84678,DIDSBURY MEDICAL CENTRE - DR WHITAKER,306,968.34,13170
01/02/2015,P84061,BROOKLANDS MEDICAL PRACTICE,132,634.16,5543
01/02/2015,P84042,FLORENCE HOUSE MEDICAL PRACTICE,192,819.5,7881
01/02/2015,P84635,THE WHITSWOOD PRACTICE,86,364.66,3523
01/02/2015,P84616,MANCHESTER MEDICAL,161,513.58,6539
01/02/2015,P84074,WELLFIELD MEDICAL CENTRE,240,1143.63,9588
01/02/2015,P84012,NORTHENDEN GROUP PRACTICE,277,920.01,11016
01/02/2015,P84037,DR CUNNINGHAM & PARTNERS,174,663.22,6913
01/02/2015,P84684,JOLLY MEDICAL CENTRE,80,152.99,3170
01/02/2015,P84611,"DR CHIU, KOH AND GAN",148,385.42,5842
01/02/2015,P84004,FIVE OAKS FAMILIY PRACTICE,224,881.99,8814
01/02/2015,P84043,CORNISHWAY GROUP PRACTICE,225,768.5,8832
01/02/2015,P84056,PRINCESS ROAD SURGERY,117,407.42,4505
01/02/2015,P84651,NORTHERN MOOR MEDICAL PRACTICE,77,251.3,2953
01/02/2015,P84022,KINGSWAY MEDICAL PRACTICE,153,647.97,5831
01/02/2015,P84052,WEST GORTON MEDICAL PRACTICE,166,590.81,6322
01/02/2015,P84673,ANCOATS URBAN VILLAGE MEDICAL PRACTICE,247,825.72,9316
01/02/2015,P84070,NEWTON HEATH MEDICAL CENTRE,148,436.62,5452
01/02/2015,P84690,DAM HEAD MEDICAL CENTRE,74,177.37,2640
01/02/2015,P84626,WILMSLOW ROAD SURGERY,132,370.69,4654
01/02/2015,P84065,THE SINGH MEDICAL PRACTICE,106,414.37,3699
01/02/2015,P84064,NEW ISLINGTON MEDICAL CENTRE,112,302.36,3887
01/02/2015,P84645,PARK VIEW MEDICAL CENTRE,184,729.51,6236
01/02/2015,P84019,VALENTINE MEDICAL CENTRE,313,965.02,10519
01/02/2015,P84637,DR KHAN'S PRACTICE,77,285.06,2559
01/02/2015,P84048,TREGENNA GROUP PRACTICE,200,532.45,6570
01/02/2015,P84644,PARKSIDE SURGERY,118,400,3872
01/02/2015,Y02960,NEW BANK HEALTH,152,824.58,4977
01/02/2015,P84051,EASTLANDS MEDICAL CENTRE,162,491.52,5288
01/02/2015,P84032,DRS HANIF & BANNURU,199,572.43,6482
01/02/2015,P84663,THE NEVILLE FAMILY CENTRE,124,450.07,4028
01/02/2015,P84640,QUEENS MEDICAL CENTRE,96,258.03,3100
01/02/2015,P84020,PEEL HALL MEDICAL CENTRE,266,1161.05,8378
01/02/2015,P84046,CHEETHAM HILL PRIMARY CARE CENTRE,321,1151.51,9720
01/02/2015,P84021,THE MAPLES MEDICAL CENTRE,258,1260.56,7724
01/02/2015,P84040,CONRAN MEDICAL CENTRE,167,486.31,4977
01/02/2015,P84067,HAZELDENE MEDICAL CENTRE,222,749.3,6571
01/02/2015,P84016,LEVENSHULME MEDICAL PRACTICE,247,944.61,6889
01/02/2015,P84047,DROYLSDEN RD FAMILY PRACTICE,175,381.79,4853
01/02/2015,P84627,DR TIWARI'S PRACTICE,68,379.84,1862
01/02/2015,P84059,LIME SQUARE MEDICAL CENTRE,211,628.15,5728
01/02/2015,P84066,DAVID MEDICAL CENTRE,153,416.13,4146
01/02/2015,P84672,WOODLANDS MEDICAL PRACTICE,113,517.67,3058
01/02/2015,P84054,WHITLEY ROAD MEDICAL CENTRE,245,856.19,6599
01/02/2015,P84631,ARTANE MEDICAL CENTRE,75,319.05,1996
01/02/2015,P84024,BOWLAND MEDICAL PRACTICE,285,1198.26,7558
01/02/2015,Y02849,CITY HEALTH CENTRE,282,918.19,7461
01/02/2015,P84055,MERSEYBANK SURGERY,101,225.11,2593
01/02/2015,P84049,THE AVENUE MEDICAL CENTRE,396,1440.86,9872
01/02/2015,P84045,THE PARK MEDICAL CENTRE,215,711.48,5114
01/02/2015,P84028,GORTON MEDICAL CENTRE,348,924.56,8257
01/02/2015,Y01695,MP VICTORIA MILL,104,678.22,2438
01/02/2015,P84041,CORNERSTONE FAMILY PRACTICE,263,1133.75,6118
01/02/2015,P84025,ST GEORGE'S MEDICAL CENTRE,311,1039.21,7065
01/02/2015,P84029,BENCHILL MEDICAL PRACTICE,435,1731.76,9432
01/02/2015,P84679,WILLOWBANK SURGERY,77,172.34,1628
01/02/2015,P84014,RK MEDICAL PRACTICE,266,447.46,4300
01/02/2015,Y02890,HAWTHORN MC,320,1375.15,4076
01/03/2015,P84627,DR TIWARI'S PRACTICE,1,1.1,1862
01/03/2015,P84605,FERNCLOUGH SURGERY,2,5.08,2159
01/03/2015,P84062,BROOKDALE SURGERY,15,72.59,2825
01/03/2015,P84683,THE DOC'S SURGERY,71,218.12,6360
01/03/2015,P84038,ASHVILLE SURGERY,111,584.26,7955
01/03/2015,Y02325,CHARLESTOWN MD,47,100.88,3279
01/03/2015,P84630,THE ARCH MEDICAL PRACTICE,185,834.73,12762
01/03/2015,P84018,MAULDETH MEDICAL CENTRE,87,201.73,5991
01/03/2015,P84005,THE VALLANCE CENTRE,108,318.83,7190
01/03/2015,P84010,THE BORCHARDT MEDICAL CENTRE,170,548.92,11029
01/03/2015,P84068,CHORLTON FAMILY PRACTICE,150,453.31,9731
01/03/2015,P84072,THE ROBERT DARBISHIRE PRACTICE,323,1310.79,19797
01/03/2015,P84669,CORNBROOK MEDICAL PRACTICE,180,525.51,10298
01/03/2015,P84039,THE RANGE MEDICAL CENTRE,148,536.91,8179
01/03/2015,P84639,FALLOWFIELD MEDICAL CENTRE,40,141.4,2118
01/03/2015,P84034,BARLOW MEDICAL CENTRE,256,1091.89,13439
01/03/2015,P84682,BURNAGE HEALTHCARE PRACTICE,44,125.32,2308
01/03/2015,P84650,THE ALEXANDRA PRACTICE,117,505.91,5895
01/03/2015,P84623,ALEESHAN MEDICAL CENTRE,26,33.58,1304
01/03/2015,P84676,OSWALD ROAD MEDICAL PRACTICE,92,232.29,4495
01/03/2015,P84035,BODEY MEDICAL CENTRE,340,1347.61,16592
01/03/2015,P84009,AILSA CRAIG MEDICAL CENTRE,192,766.04,9336
01/03/2015,P84689,LONGSIGHT MEDICAL PRACTICE,108,483.76,4833
01/03/2015,P84026,DICKENSON ROAD MEDICAL CENTRE,146,488.44,6361
01/03/2015,P84033,BEACON MEDICAL CENTRE,88,394.86,3834
01/03/2015,P84017,LADYBARN GROUP PRACTICE,244,1357.07,10268
01/03/2015,P84027,WEST POINT MEDICAL CENTRE,173,635.05,7232
01/03/2015,Y02960,NEW BANK HEALTH,120,511.92,4977
01/03/2015,P84061,BROOKLANDS MEDICAL PRACTICE,134,452.3,5543
01/03/2015,P84037,DR CUNNINGHAM & PARTNERS,169,647.46,6913
01/03/2015,P84030,NEW COLLEGIATE MEDICAL CENTRE,322,1666.21,13073
01/03/2015,P84004,FIVE OAKS FAMILIY PRACTICE,221,1118.71,8814
01/03/2015,Y02520,SIMPSON MEDICAL PRACTICE,124,805.68,4870
01/03/2015,P84022,KINGSWAY MEDICAL PRACTICE,150,702.92,5831
01/03/2015,P84064,NEW ISLINGTON MEDICAL CENTRE,100,385.11,3887
01/03/2015,P84665,AL-SHIFA MEDICAL CENTRE,72,138.99,2775
01/03/2015,P84652,CORKLAND ROAD MEDICAL PRACTICE,179,535.96,6883
01/03/2015,P84053,ASHCROFT SURGERY,214,822.22,7974
01/03/2015,P84673,ANCOATS URBAN VILLAGE MEDICAL PRACTICE,251,716.9,9316
01/03/2015,P84023,SURREY LODGE PRACTICE,225,564.81,8320
01/03/2015,P84042,FLORENCE HOUSE MEDICAL PRACTICE,215,819.43,7881
01/03/2015,P84611,"DR CHIU, KOH AND GAN",163,472.46,5842
01/03/2015,P84043,CORNISHWAY GROUP PRACTICE,249,972.26,8832
01/03/2015,Y01695,MP VICTORIA MILL,69,294.97,2438
01/03/2015,P84635,THE WHITSWOOD PRACTICE,101,315.22,3523
01/03/2015,P84684,JOLLY MEDICAL CENTRE,91,212.57,3170
01/03/2015,P84678,DIDSBURY MEDICAL CENTRE - DR WHITAKER,379,1087.4,13170
01/03/2015,P84046,CHEETHAM HILL PRIMARY CARE CENTRE,283,944.89,9720
01/03/2015,P84021,THE MAPLES MEDICAL CENTRE,228,984.39,7724
01/03/2015,P84070,NEWTON HEATH MEDICAL CENTRE,162,449.58,5452
01/03/2015,P84651,NORTHERN MOOR MEDICAL PRACTICE,88,370.28,2953
01/03/2015,P84050,MOUNT ROAD SURGERY,221,1230.01,7277
01/03/2015,P84071,WILBRAHAM SURGERY,128,490.85,4196
01/03/2015,P84626,WILMSLOW ROAD SURGERY,145,438.34,4654
01/03/2015,P84616,MANCHESTER MEDICAL,206,665,6539
01/03/2015,P84074,WELLFIELD MEDICAL CENTRE,304,1554.25,9588
01/03/2015,P84012,NORTHENDEN GROUP PRACTICE,358,1276.6,11016
01/03/2015,P84056,PRINCESS ROAD SURGERY,147,440.32,4505
01/03/2015,P84640,QUEENS MEDICAL CENTRE,103,480.63,3100
01/03/2015,P84663,THE NEVILLE FAMILY CENTRE,135,536.33,4028
01/03/2015,P84052,WEST GORTON MEDICAL PRACTICE,214,694.91,6322
01/03/2015,P84019,VALENTINE MEDICAL CENTRE,360,1680.39,10519
01/03/2015,P84644,PARKSIDE SURGERY,133,415.44,3872
01/03/2015,P84065,THE SINGH MEDICAL PRACTICE,131,477.45,3699
01/03/2015,P84067,HAZELDENE MEDICAL CENTRE,233,1009.77,6571
01/03/2015,P84645,PARK VIEW MEDICAL CENTRE,227,1097.37,6236
01/03/2015,P84054,WHITLEY ROAD MEDICAL CENTRE,246,811.58,6599
01/03/2015,P84016,LEVENSHULME MEDICAL PRACTICE,266,1288.21,6889
01/03/2015,P84672,WOODLANDS MEDICAL PRACTICE,119,338.36,3058
01/03/2015,P84048,TREGENNA GROUP PRACTICE,256,737.28,6570
01/03/2015,P84631,ARTANE MEDICAL CENTRE,78,219.14,1996
01/03/2015,P84020,PEEL HALL MEDICAL CENTRE,328,1511.98,8378
01/03/2015,P84066,DAVID MEDICAL CENTRE,163,526.64,4146
01/03/2015,P84055,MERSEYBANK SURGERY,103,263.58,2593
01/03/2015,P84040,CONRAN MEDICAL CENTRE,199,755.64,4977
01/03/2015,P84051,EASTLANDS MEDICAL CENTRE,214,642.16,5288
01/03/2015,P84049,THE AVENUE MEDICAL CENTRE,400,1671.88,9872
01/03/2015,P84047,DROYLSDEN RD FAMILY PRACTICE,198,602.67,4853
01/03/2015,P84045,THE PARK MEDICAL CENTRE,213,1164.36,5114
01/03/2015,P84637,DR KHAN'S PRACTICE,107,256.87,2559
01/03/2015,P84690,DAM HEAD MEDICAL CENTRE,115,277.82,2640
01/03/2015,P84028,GORTON MEDICAL CENTRE,364,1238.68,8257
01/03/2015,P84032,DRS HANIF & BANNURU,290,910.93,6482
01/03/2015,P84679,WILLOWBANK SURGERY,73,186.87,1628
01/03/2015,P84024,BOWLAND MEDICAL PRACTICE,341,1221.52,7558
01/03/2015,P84041,CORNERSTONE FAMILY PRACTICE,280,1306.75,6118
01/03/2015,P84029,BENCHILL MEDICAL PRACTICE,439,1889.63,9432
01/03/2015,Y02849,CITY HEALTH CENTRE,352,1158.36,7461
01/03/2015,P84059,LIME SQUARE MEDICAL CENTRE,300,1013.35,5728
01/03/2015,P84025,ST GEORGE'S MEDICAL CENTRE,395,1393.29,7065
01/03/2015,P84014,RK MEDICAL PRACTICE,276,460.9,4300
01/03/2015,Y02890,HAWTHORN MC,350,1750.26,4076
01/04/2015,P84627,DR TIWARI'S PRACTICE,0,0,678
01/04/2015,P84062,BROOKDALE SURGERY,11,43.57,2812
01/04/2015,P84605,FERNCLOUGH SURGERY,10,25.13,2139
01/04/2015,P84683,THE DOC'S SURGERY,44,130.07,6494
01/04/2015,P84630,THE ARCH MEDICAL PRACTICE,124,593.37,12942
01/04/2015,P84650,THE ALEXANDRA PRACTICE,67,208.96,5788
01/04/2015,P84018,MAULDETH MEDICAL CENTRE,70,138.74,5940
01/04/2015,P84068,CHORLTON FAMILY PRACTICE,120,363.65,9771
01/04/2015,P84669,CORNBROOK MEDICAL PRACTICE,133,577.7,10501
01/04/2015,P84005,THE VALLANCE CENTRE,91,205.57,7024
01/04/2015,P84072,THE ROBERT DARBISHIRE PRACTICE,264,1051.4,19648
01/04/2015,P84038,ASHVILLE SURGERY,111,436.85,8049
01/04/2015,Y02520,SIMPSON MEDICAL PRACTICE,74,515.58,5043
01/04/2015,Y02325,CHARLESTOWN MD,50,130.63,3297
01/04/2015,P84035,BODEY MEDICAL CENTRE,255,699.37,16795
01/04/2015,P84010,THE BORCHARDT MEDICAL CENTRE,167,755.65,10964
01/04/2015,P84689,LONGSIGHT MEDICAL PRACTICE,81,379.85,4805
01/04/2015,P84050,MOUNT ROAD SURGERY,125,563.27,7309
01/04/2015,P84034,BARLOW MEDICAL CENTRE,230,944.63,13431
01/04/2015,P84665,AL-SHIFA MEDICAL CENTRE,48,114.22,2802
01/04/2015,P84009,AILSA CRAIG MEDICAL CENTRE,161,777.63,9352
01/04/2015,P84639,FALLOWFIELD MEDICAL CENTRE,38,67.37,2146
01/04/2015,P84027,WEST POINT MEDICAL CENTRE,129,496.32,7200
01/04/2015,P84039,THE RANGE MEDICAL CENTRE,149,675.87,8177
01/04/2015,P84623,ALEESHAN MEDICAL CENTRE,24,48.34,1298
01/04/2015,P84652,CORKLAND ROAD MEDICAL PRACTICE,130,501.16,7019
01/04/2015,P84061,BROOKLANDS MEDICAL PRACTICE,104,334.18,5600
01/04/2015,P84023,SURREY LODGE PRACTICE,162,451.82,8406
01/04/2015,P84676,OSWALD ROAD MEDICAL PRACTICE,88,386.09,4475
01/04/2015,P84053,ASHCROFT SURGERY,163,661.51,7957
01/04/2015,P84071,WILBRAHAM SURGERY,87,226.09,4225
01/04/2015,P84070,NEWTON HEATH MEDICAL CENTRE,117,361.57,5585
01/04/2015,P84026,DICKENSON ROAD MEDICAL CENTRE,135,548.21,6442
01/04/2015,P84651,NORTHERN MOOR MEDICAL PRACTICE,64,382.71,2990
01/04/2015,P84030,NEW COLLEGIATE MEDICAL CENTRE,290,1116.25,13119
01/04/2015,P84017,LADYBARN GROUP PRACTICE,228,848.91,10305
01/04/2015,P84684,JOLLY MEDICAL CENTRE,70,121.75,3154
01/04/2015,P84022,KINGSWAY MEDICAL PRACTICE,134,633.42,5857
01/04/2015,P84682,BURNAGE HEALTHCARE PRACTICE,53,198.55,2311
01/04/2015,P84611,"DR CHIU, KOH AND GAN",135,346.67,5871
01/04/2015,P84635,THE WHITSWOOD PRACTICE,81,269.84,3520
01/04/2015,P84042,FLORENCE HOUSE MEDICAL PRACTICE,187,691.07,8122
01/04/2015,P84616,MANCHESTER MEDICAL,152,461.91,6581
01/04/2015,P84074,WELLFIELD MEDICAL CENTRE,225,1066.15,9688
01/04/2015,P84037,DR CUNNINGHAM & PARTNERS,167,664.22,6908
01/04/2015,P84004,FIVE OAKS FAMILIY PRACTICE,215,862.15,8801
01/04/2015,P84644,PARKSIDE SURGERY,97,345.36,3943
01/04/2015,P84678,DIDSBURY MEDICAL CENTRE - DR WHITAKER,322,765.67,13069
01/04/2015,P84056,PRINCESS ROAD SURGERY,112,341.79,4533
01/04/2015,P84626,WILMSLOW ROAD SURGERY,117,341.57,4625
01/04/2015,P84672,WOODLANDS MEDICAL PRACTICE,79,244.65,3085
01/04/2015,P84012,NORTHENDEN GROUP PRACTICE,280,1061.91,10923
01/04/2015,P84663,THE NEVILLE FAMILY CENTRE,101,348.38,3938
01/04/2015,P84046,CHEETHAM HILL PRIMARY CARE CENTRE,257,774.36,9904
01/04/2015,P84673,ANCOATS URBAN VILLAGE MEDICAL PRACTICE,251,814.1,9628
01/04/2015,P84064,NEW ISLINGTON MEDICAL CENTRE,103,391.52,3935
01/04/2015,Y02960,NEW BANK HEALTH,132,547.24,5024
01/04/2015,P84051,EASTLANDS MEDICAL CENTRE,146,415.51,5315
01/04/2015,P84040,CONRAN MEDICAL CENTRE,142,530.33,5092
01/04/2015,P84043,CORNISHWAY GROUP PRACTICE,248,883.48,8884
01/04/2015,P84033,BEACON MEDICAL CENTRE,107,364.87,3790
01/04/2015,P84021,THE MAPLES MEDICAL CENTRE,225,929.64,7759
01/04/2015,P84065,THE SINGH MEDICAL PRACTICE,111,373.03,3720
01/04/2015,P84679,WILLOWBANK SURGERY,50,99.24,1656
01/04/2015,P84052,WEST GORTON MEDICAL PRACTICE,194,704.54,6420
01/04/2015,P84690,DAM HEAD MEDICAL CENTRE,82,179.48,2678
01/04/2015,P84640,QUEENS MEDICAL CENTRE,94,400.85,3063
01/04/2015,P84019,VALENTINE MEDICAL CENTRE,323,1215.68,10478
01/04/2015,P84048,TREGENNA GROUP PRACTICE,204,540.19,6572
01/04/2015,P84020,PEEL HALL MEDICAL CENTRE,262,1121.18,8361
01/04/2015,P84016,LEVENSHULME MEDICAL PRACTICE,220,786.33,7019
01/04/2015,Y01695,MP VICTORIA MILL,78,412.03,2436
01/04/2015,P84059,LIME SQUARE MEDICAL CENTRE,186,591.85,5790
01/04/2015,P84045,THE PARK MEDICAL CENTRE,165,557.47,5131
01/04/2015,P84049,THE AVENUE MEDICAL CENTRE,323,1284.89,9988
01/04/2015,P84645,PARK VIEW MEDICAL CENTRE,206,770.15,6299
01/04/2015,P84066,DAVID MEDICAL CENTRE,137,423.16,4157
01/04/2015,P84637,DR KHAN'S PRACTICE,86,194.11,2599
01/04/2015,P84054,WHITLEY ROAD MEDICAL CENTRE,223,705.42,6641
01/04/2015,P84631,ARTANE MEDICAL CENTRE,69,205.46,2033
01/04/2015,P84055,MERSEYBANK SURGERY,89,241.17,2576
01/04/2015,P84047,DROYLSDEN RD FAMILY PRACTICE,166,427.25,4788
01/04/2015,P84041,CORNERSTONE FAMILY PRACTICE,217,1016.18,6208
01/04/2015,P84067,HAZELDENE MEDICAL CENTRE,235,1252.28,6575
01/04/2015,P84025,ST GEORGE'S MEDICAL CENTRE,254,1024.44,7035
01/04/2015,P84032,DRS HANIF & BANNURU,234,577.59,6466
01/04/2015,P84024,BOWLAND MEDICAL PRACTICE,275,860.25,7589
01/04/2015,P84029,BENCHILL MEDICAL PRACTICE,358,1508.08,9494
01/04/2015,P84028,GORTON MEDICAL CENTRE,332,1010.44,8333
01/04/2015,P84014,RK MEDICAL PRACTICE,188,343.26,4268
01/04/2015,Y02849,CITY HEALTH CENTRE,355,1053.49,7641
01/04/2015,Y02890,HAWTHORN MC,266,1318.19,4312
01/05/2015,P84627,DR TIWARI'S PRACTICE,0,0,678
01/05/2015,P84062,BROOKDALE SURGERY,6,11.64,2812
01/05/2015,P84630,THE ARCH MEDICAL PRACTICE,119,514.81,12942
01/05/2015,P84683,THE DOC'S SURGERY,63,171.8,6494
01/05/2015,P84068,CHORLTON FAMILY PRACTICE,99,317.65,9771
01/05/2015,P84639,FALLOWFIELD MEDICAL CENTRE,23,93.74,2146
01/05/2015,P84005,THE VALLANCE CENTRE,78,155.32,7024
01/05/2015,P84072,THE ROBERT DARBISHIRE PRACTICE,219,612.56,19648
01/05/2015,P84010,THE BORCHARDT MEDICAL CENTRE,128,444.05,10964
01/05/2015,P84039,THE RANGE MEDICAL CENTRE,98,444.06,8177
01/05/2015,P84034,BARLOW MEDICAL CENTRE,176,609.52,13431
01/05/2015,P84027,WEST POINT MEDICAL CENTRE,95,281.86,7200
01/05/2015,P84018,MAULDETH MEDICAL CENTRE,80,199.06,5940
01/05/2015,P84035,BODEY MEDICAL CENTRE,228,656.29,16795
01/05/2015,P84650,THE ALEXANDRA PRACTICE,79,285.34,5788
01/05/2015,P84611,"DR CHIU, KOH AND GAN",85,219.99,5871
01/05/2015,P84009,AILSA CRAIG MEDICAL CENTRE,136,662.87,9352
01/05/2015,P84623,ALEESHAN MEDICAL CENTRE,19,22.82,1298
01/05/2015,P84669,CORNBROOK MEDICAL PRACTICE,154,579.7,10501
01/05/2015,P84026,DICKENSON ROAD MEDICAL CENTRE,95,306.69,6442
01/05/2015,P84605,FERNCLOUGH SURGERY,32,103.64,2139
01/05/2015,Y02520,SIMPSON MEDICAL PRACTICE,77,565.55,5043
01/05/2015,P84665,AL-SHIFA MEDICAL CENTRE,43,96.16,2802
01/05/2015,P84038,ASHVILLE SURGERY,134,643.53,8049
01/05/2015,Y02325,CHARLESTOWN MD,56,176.1,3297
01/05/2015,P84050,MOUNT ROAD SURGERY,126,696.24,7309
01/05/2015,P84046,CHEETHAM HILL PRIMARY CARE CENTRE,173,568.01,9904
01/05/2015,P84652,CORKLAND ROAD MEDICAL PRACTICE,125,415.46,7019
01/05/2015,P84689,LONGSIGHT MEDICAL PRACTICE,87,583.17,4805
01/05/2015,P84061,BROOKLANDS MEDICAL PRACTICE,102,293.84,5600
01/05/2015,P84037,DR CUNNINGHAM & PARTNERS,126,476.37,6908
01/05/2015,P84679,WILLOWBANK SURGERY,31,64.62,1656
01/05/2015,P84053,ASHCROFT SURGERY,150,585.18,7957
01/05/2015,P84017,LADYBARN GROUP PRACTICE,197,736.41,10305
01/05/2015,P84070,NEWTON HEATH MEDICAL CENTRE,110,341.36,5585
01/05/2015,P84074,WELLFIELD MEDICAL CENTRE,191,780.23,9688
01/05/2015,P84022,KINGSWAY MEDICAL PRACTICE,117,697.69,5857
01/05/2015,P84684,JOLLY MEDICAL CENTRE,64,129.83,3154
01/05/2015,P84676,OSWALD ROAD MEDICAL PRACTICE,91,515.2,4475
01/05/2015,P84021,THE MAPLES MEDICAL CENTRE,159,752.44,7759
01/05/2015,P84616,MANCHESTER MEDICAL,135,512.43,6581
01/05/2015,P84678,DIDSBURY MEDICAL CENTRE - DR WHITAKER,270,697.77,13069
01/05/2015,P84682,BURNAGE HEALTHCARE PRACTICE,49,119.89,2311
01/05/2015,P84023,SURREY LODGE PRACTICE,179,544.15,8406
01/05/2015,P84651,NORTHERN MOOR MEDICAL PRACTICE,64,268.29,2990
01/05/2015,P84071,WILBRAHAM SURGERY,91,270.27,4225
01/05/2015,P84672,WOODLANDS MEDICAL PRACTICE,67,271.08,3085
01/05/2015,P84042,FLORENCE HOUSE MEDICAL PRACTICE,177,731.63,8122
01/05/2015,P84043,CORNISHWAY GROUP PRACTICE,196,657.56,8884
01/05/2015,P84004,FIVE OAKS FAMILIY PRACTICE,196,965.53,8801
01/05/2015,P84064,NEW ISLINGTON MEDICAL CENTRE,88,265.13,3935
01/05/2015,P84635,THE WHITSWOOD PRACTICE,79,289.21,3520
01/05/2015,P84644,PARKSIDE SURGERY,89,277.54,3943
01/05/2015,P84626,WILMSLOW ROAD SURGERY,107,275.82,4625
01/05/2015,Y02960,NEW BANK HEALTH,119,596.24,5024
01/05/2015,P84030,NEW COLLEGIATE MEDICAL CENTRE,313,1627.04,13119
01/05/2015,P84673,ANCOATS URBAN VILLAGE MEDICAL PRACTICE,230,657.63,9628
01/05/2015,P84012,NORTHENDEN GROUP PRACTICE,261,923.88,10923
01/05/2015,P84020,PEEL HALL MEDICAL CENTRE,201,740.24,8361
01/05/2015,P84640,QUEENS MEDICAL CENTRE,75,315.5,3063
01/05/2015,P84056,PRINCESS ROAD SURGERY,114,354.28,4533
01/05/2015,P84052,WEST GORTON MEDICAL PRACTICE,164,757.81,6420
01/05/2015,Y01695,MP VICTORIA MILL,66,241.6,2436
01/05/2015,P84645,PARK VIEW MEDICAL CENTRE,171,1030.69,6299
01/05/2015,P84016,LEVENSHULME MEDICAL PRACTICE,192,667.09,7019
01/05/2015,P84065,THE SINGH MEDICAL PRACTICE,104,235.1,3720
01/05/2015,P84048,TREGENNA GROUP PRACTICE,186,420.43,6572
01/05/2015,P84019,VALENTINE MEDICAL CENTRE,303,1187.56,10478
01/05/2015,P84663,THE NEVILLE FAMILY CENTRE,114,351.61,3938
01/05/2015,P84032,DRS HANIF & BANNURU,191,555.9,6466
01/05/2015,P84033,BEACON MEDICAL CENTRE,112,495.16,3790
01/05/2015,P84637,DR KHAN'S PRACTICE,78,194.76,2599
01/05/2015,P84054,WHITLEY ROAD MEDICAL CENTRE,204,650.26,6641
01/05/2015,P84067,HAZELDENE MEDICAL CENTRE,209,1067.32,6575
01/05/2015,P84631,ARTANE MEDICAL CENTRE,65,164.46,2033
01/05/2015,P84040,CONRAN MEDICAL CENTRE,163,605.53,5092
01/05/2015,P84055,MERSEYBANK SURGERY,83,239.47,2576
